rental_id,rental_date,return_date,rental_days,customer_id,customer_name,store_id,store_location,film_id,film_title,category_id,category_name,payment_id,payment_date,payment_amount
12232,"2005-08-18 03:14:14","2005-08-19 05:44:14",1,87,"WANDA PATTERSON",2,"Woodridge, Australia",524,"LION UNCUT",5,Comedy,2378,"2005-08-18 03:14:14",0.99
12233,"2005-08-18 03:16:54","2005-08-22 04:48:54",4,535,"JAVIER ELROD",1,"Lethbridge, Canada",39,"ARMAGEDDON LOST",14,Sci-Fi,14418,"2005-08-18 03:16:54",0.99
12234,"2005-08-18 03:17:33","2005-08-25 04:44:33",7,352,"ALBERT CROUSE",2,"Woodridge, Australia",837,"STAGE WORLD",5,Comedy,9528,"2005-08-18 03:17:33",5.99
12235,"2005-08-18 03:17:50","2005-08-20 02:49:50",2,595,"TERRENCE GUNDERSON",1,"Lethbridge, Canada",213,"DATE SPEED",8,Family,15951,"2005-08-18 03:17:50",0.99
12236,"2005-08-18 03:19:29","2005-08-23 07:39:29",5,474,"DUSTIN GILLETTE",1,"Lethbridge, Canada",265,"DYING MAKER",5,Comedy,12831,"2005-08-18 03:19:29",4.99
12237,"2005-08-18 03:24:38","2005-08-25 09:05:38",7,381,"BOBBY BOUDREAU",1,"Lethbridge, Canada",967,"WEEKEND PERSONAL",14,Sci-Fi,10333,"2005-08-18 03:24:38",4.99
12238,"2005-08-18 03:25:08","2005-08-20 02:41:08",2,46,"CATHERINE CAMPBELL",1,"Lethbridge, Canada",880,"TELEMARK HEARTBREAKERS",2,Animation,1279,"2005-08-18 03:25:08",2.99
12239,"2005-08-18 03:26:42","2005-08-24 23:48:42",6,75,"TAMMY SANDERS",1,"Lethbridge, Canada",424,"HOLOCAUST HIGHBALL",3,Children,2053,"2005-08-18 03:26:42",0.99
12240,"2005-08-18 03:27:11","2005-08-26 04:34:11",8,30,"MELISSA KING",2,"Woodridge, Australia",258,"DRUMS DYNAMITE",11,Horror,842,"2005-08-18 03:27:11",2.99
12241,"2005-08-18 03:33:17","2005-08-21 03:13:17",3,248,"CAROLINE BOWMAN",1,"Lethbridge, Canada",280,"EMPIRE MALKOVICH",3,Children,6710,"2005-08-18 03:33:17",0.99
12242,"2005-08-18 03:37:31","2005-08-25 06:50:31",7,121,"JOSEPHINE GOMEZ",1,"Lethbridge, Canada",454,"IMPACT ALADDIN",12,Music,3268,"2005-08-18 03:37:31",1.99
12243,"2005-08-18 03:38:54","2005-08-27 06:56:54",9,354,"JUSTIN NGO",2,"Woodridge, Australia",397,"HANKY OCTOBER",14,Sci-Fi,9578,"2005-08-18 03:38:54",6.99
12244,"2005-08-18 03:39:11","2005-08-21 02:57:11",3,362,"NICHOLAS BARFIELD",1,"Lethbridge, Canada",971,"WHALE BIKINI",9,Foreign,9796,"2005-08-18 03:39:11",4.99
12245,"2005-08-18 03:46:40","2005-08-24 22:27:40",6,576,"MORRIS MCCARTER",2,"Woodridge, Australia",649,"OZ LIAISONS",2,Animation,15449,"2005-08-18 03:46:40",4.99
12246,"2005-08-18 03:48:41","2005-08-25 05:12:41",7,258,"MYRTLE FLEMING",2,"Woodridge, Australia",702,"PULP BEVERLY",11,Horror,6974,"2005-08-18 03:48:41",5.99
12247,"2005-08-18 03:51:51","2005-08-24 05:36:51",6,254,"MAXINE SILVA",2,"Woodridge, Australia",489,"JUGGLER HARDLY",2,Animation,6864,"2005-08-18 03:51:51",2.99
12248,"2005-08-18 03:53:18","2005-08-22 04:53:18",4,562,"WALLACE SLONE",1,"Lethbridge, Canada",460,"INNOCENT USUAL",9,Foreign,15066,"2005-08-18 03:53:18",5.99
12249,"2005-08-18 03:53:34","2005-08-21 01:14:34",3,135,"JUANITA MASON",2,"Woodridge, Australia",784,"SHANGHAI TYCOON",16,Travel,3660,"2005-08-18 03:53:34",2.99
12250,"2005-08-18 03:57:29","2005-08-22 23:05:29",4,1,"UpdatedName SMITH",2,"Woodridge, Australia",204,"DALMATIONS SWEDEN",7,Drama,26,"2005-08-18 03:57:29",0.99
12251,"2005-08-18 03:59:02","2005-08-19 02:38:02",1,276,"BRANDY GRAVES",1,"Lethbridge, Canada",668,"PEAK FOREVER",15,Sports,7489,"2005-08-18 03:59:02",4.99
12252,"2005-08-18 03:59:51","2005-08-25 08:54:51",7,350,"JUAN FRALEY",1,"Lethbridge, Canada",25,"ANGELS LIFE",13,New,9481,"2005-08-18 03:59:51",6.99
12253,"2005-08-18 04:00:50","2005-08-19 04:43:50",1,446,"THEODORE CULP",2,"Woodridge, Australia",122,"CARRIE BUNCH",11,Horror,12052,"2005-08-18 04:00:50",0.99
12254,"2005-08-18 04:05:29","2005-08-23 04:17:29",5,6,"JENNIFER DAVIS",2,"Woodridge, Australia",626,"NOON PAPI",3,Children,168,"2005-08-18 04:05:29",2.99
12255,"2005-08-18 04:07:20","2005-08-21 22:19:20",3,266,"NORA HERRERA",1,"Lethbridge, Canada",456,"INCH JET",2,Animation,7198,"2005-08-18 04:07:20",4.99
12256,"2005-08-18 04:09:39","2005-08-22 01:53:39",4,572,"SIDNEY BURLESON",2,"Woodridge, Australia",651,"PACKER MADIGAN",2,Animation,15333,"2005-08-18 04:09:39",1.99
12257,"2005-08-18 04:11:03","2005-08-25 01:20:03",7,87,"WANDA PATTERSON",1,"Lethbridge, Canada",60,"BEAST HUNCHBACK",4,Classics,2379,"2005-08-18 04:11:03",8.99
12258,"2005-08-18 04:11:13","2005-08-21 23:40:13",3,83,"LOUISE JENKINS",2,"Woodridge, Australia",627,"NORTH TEQUILA",6,Documentary,2263,"2005-08-18 04:11:13",4.99
12259,"2005-08-18 04:14:35","2005-08-18 22:30:35",0,429,"FREDERICK ISBELL",1,"Lethbridge, Canada",638,"OPERATION OPERATION",5,Comedy,11595,"2005-08-18 04:14:35",2.99
12260,"2005-08-18 04:15:43","2005-08-26 23:31:43",8,150,"DANIELLE DANIELS",2,"Woodridge, Australia",298,"EYES DRIVING",14,Sci-Fi,4096,"2005-08-18 04:15:43",6.99
12261,"2005-08-18 04:16:06","2005-08-27 08:04:06",9,485,"CLYDE TOBIAS",1,"Lethbridge, Canada",888,"THIN SAGEBRUSH",6,Documentary,13111,"2005-08-18 04:16:06",8.99
12262,"2005-08-18 04:16:15","2005-08-20 09:16:15",2,125,"ETHEL WEBB",2,"Woodridge, Australia",129,"CAUSE DATE",6,Documentary,3382,"2005-08-18 04:16:15",2.99
12263,"2005-08-18 04:16:18","2005-08-21 07:22:18",3,131,"MONICA HICKS",1,"Lethbridge, Canada",882,"TENENBAUMS COMMAND",7,Drama,3550,"2005-08-18 04:16:18",0.99
12264,"2005-08-18 04:17:33","2005-08-26 08:07:33",8,87,"WANDA PATTERSON",2,"Woodridge, Australia",676,"PHILADELPHIA WIFE",15,Sports,2380,"2005-08-18 04:17:33",5.99
12265,"2005-08-18 04:22:01","2005-08-20 03:22:01",2,247,"STELLA MORENO",2,"Woodridge, Australia",117,"CANDLES GRAPES",10,Games,6693,"2005-08-18 04:22:01",4.99
12266,"2005-08-18 04:22:31","2005-08-19 04:25:31",1,467,"ALVIN DELOACH",2,"Woodridge, Australia",474,"JADE BUNCH",15,Sports,12603,"2005-08-18 04:22:31",2.99
12267,"2005-08-18 04:24:30","2005-08-26 03:01:30",8,388,"CRAIG MORRELL",2,"Woodridge, Australia",141,"CHICAGO NORTH",10,Games,10520,"2005-08-18 04:24:30",6.99
12268,"2005-08-18 04:26:54","2005-08-23 06:40:54",5,39,"DEBRA NELSON",1,"Lethbridge, Canada",19,"AMADEUS HOLY",1,Action,1093,"2005-08-18 04:26:54",0.99
12269,"2005-08-18 04:27:54","2005-08-25 07:03:54",7,573,"BYRON BOX",1,"Lethbridge, Canada",159,"CLOSER BANG",5,Comedy,15363,"2005-08-18 04:27:54",6.99
12270,"2005-08-18 04:32:05","2005-08-21 01:37:05",3,190,"YOLANDA WEAVER",1,"Lethbridge, Canada",536,"LOVELY JINGLE",4,Classics,5169,"2005-08-18 04:32:05",2.99
12271,"2005-08-18 04:33:11","2005-08-20 23:10:11",2,471,"DEAN SAUER",1,"Lethbridge, Canada",846,"STING PERSONAL",13,New,12740,"2005-08-18 04:33:11",4.99
12272,"2005-08-18 04:39:10","2005-08-24 09:41:10",6,15,"HELEN HARRIS",2,"Woodridge, Australia",428,"HOMICIDE PEACH",8,Family,403,"2005-08-18 04:39:10",2.99
12273,"2005-08-18 04:40:50","2005-08-25 01:44:50",7,431,"JOEL FRANCISCO",1,"Lethbridge, Canada",774,"SEARCHERS WAIT",5,Comedy,11637,"2005-08-18 04:40:50",6.99
12274,"2005-08-18 04:41:47","2005-08-27 07:00:47",9,47,"FRANCES PARKER",1,"Lethbridge, Canada",59,"BEAR GRACELAND",3,Children,1309,"2005-08-18 04:41:47",7.99
12275,"2005-08-18 04:42:02","2005-08-25 00:50:02",7,507,"EDGAR RHOADS",2,"Woodridge, Australia",322,"FLATLINERS KILLER",15,Sports,13682,"2005-08-18 04:42:02",4.99
12276,"2005-08-18 04:43:22","2005-08-22 01:49:22",4,397,"JIMMY SCHRADER",1,"Lethbridge, Canada",981,"WOLVES DESIRE",16,Travel,10761,"2005-08-18 04:43:22",0.99
12278,"2005-08-18 04:46:45","2005-08-24 08:59:45",6,294,"SHELLY WATTS",2,"Woodridge, Australia",704,"PURE RUNNER",5,Comedy,7975,"2005-08-18 04:46:45",5.99
12279,"2005-08-18 04:47:30","2005-08-19 09:47:30",1,421,"LEE HAWKS",2,"Woodridge, Australia",903,"TRAFFIC HOBBIT",16,Travel,11392,"2005-08-18 04:47:30",4.99
12280,"2005-08-18 04:49:27","2005-08-21 03:39:27",3,46,"CATHERINE CAMPBELL",2,"Woodridge, Australia",878,"TEEN APOLLO",16,Travel,1280,"2005-08-18 04:49:27",4.99
12281,"2005-08-18 04:50:32","2005-08-21 00:14:32",3,417,"TRAVIS ESTEP",1,"Lethbridge, Canada",1000,"ZORRO ARK",5,Comedy,11286,"2005-08-18 04:50:32",4.99
12282,"2005-08-18 04:54:20","2005-08-23 05:28:20",5,173,"AUDREY RAY",1,"Lethbridge, Canada",791,"SHOW LORD",6,Documentary,4712,"2005-08-18 04:54:20",6.99
12283,"2005-08-18 04:54:25","2005-08-23 04:02:25",5,240,"MARLENE WELCH",2,"Woodridge, Australia",124,"CASPER DRAGONFLY",3,Children,6494,"2005-08-18 04:54:25",6.99
12284,"2005-08-18 04:55:49","2005-08-22 08:45:49",4,147,"JOANNE ROBERTSON",1,"Lethbridge, Canada",694,"PREJUDICE OLEANDER",4,Classics,3999,"2005-08-18 04:55:49",4.99
12285,"2005-08-18 04:56:43","2005-08-19 23:32:43",1,215,"JESSIE BANKS",1,"Lethbridge, Canada",773,"SEABISCUIT PUNK",15,Sports,5848,"2005-08-18 04:56:43",2.99
12286,"2005-08-18 04:57:59","2005-08-18 23:20:59",0,34,"REBECCA SCOTT",1,"Lethbridge, Canada",815,"SNATCHERS MONTEZUMA",4,Classics,945,"2005-08-18 04:57:59",2.99
12287,"2005-08-18 04:58:06","2005-08-24 00:06:06",6,136,"ANITA MORALES",1,"Lethbridge, Canada",484,"JERK PAYCHECK",4,Classics,3675,"2005-08-18 04:58:06",5.99
12288,"2005-08-18 05:01:20","2005-08-25 09:51:20",7,523,"HARVEY GUAJARDO",1,"Lethbridge, Canada",962,"WASTELAND DIVINE",4,Classics,14094,"2005-08-18 05:01:20",2.99
12289,"2005-08-18 05:05:28","2005-08-26 09:02:28",8,575,"ISAAC OGLESBY",1,"Lethbridge, Canada",98,"BRIGHT ENCOUNTERS",7,Drama,15416,"2005-08-18 05:05:28",8.99
12290,"2005-08-18 05:08:03","2005-08-23 08:10:03",5,283,"FELICIA SUTTON",2,"Woodridge, Australia",892,"TITANIC BOONDOCK",2,Animation,7677,"2005-08-18 05:08:03",6.99
12291,"2005-08-18 05:08:37","2005-08-23 09:01:37",5,73,"BEVERLY BROOKS",1,"Lethbridge, Canada",929,"USUAL UNTOUCHABLES",9,Foreign,1989,"2005-08-18 05:08:37",4.99
12292,"2005-08-18 05:08:54","2005-08-27 02:51:54",9,58,"JEAN BELL",1,"Lethbridge, Canada",310,"FEVER EMPIRE",10,Games,1611,"2005-08-18 05:08:54",8.99
12293,"2005-08-18 05:13:36","2005-08-25 04:00:36",7,514,"FRANKLIN TROUTMAN",2,"Woodridge, Australia",133,"CHAMBER ITALIAN",12,Music,13851,"2005-08-18 05:13:36",4.99
12294,"2005-08-18 05:14:44","2005-08-27 01:32:44",9,4,"BARBARA JONES",1,"Lethbridge, Canada",543,"MADIGAN DORADO",16,Travel,101,"2005-08-18 05:14:44",8.99
12295,"2005-08-18 05:15:46","2005-08-26 02:23:46",8,532,"NEIL RENNER",1,"Lethbridge, Canada",361,"GLEAMING JAWBREAKER",15,Sports,14330,"2005-08-18 05:15:46",5.99
12296,"2005-08-18 05:16:28","2005-08-22 10:32:28",4,258,"MYRTLE FLEMING",1,"Lethbridge, Canada",453,"IMAGE PRINCESS",15,Sports,6975,"2005-08-18 05:16:28",3.99
12297,"2005-08-18 05:19:57","2005-08-21 00:53:57",3,436,"TROY QUIGLEY",2,"Woodridge, Australia",200,"CURTAIN VIDEOTAPE",10,Games,11764,"2005-08-18 05:19:57",0.99
12298,"2005-08-18 05:30:31","2005-08-27 07:33:31",9,46,"CATHERINE CAMPBELL",2,"Woodridge, Australia",200,"CURTAIN VIDEOTAPE",10,Games,1281,"2005-08-18 05:30:31",2.99
12299,"2005-08-18 05:32:32","2005-08-22 08:14:32",4,176,"JUNE CARROLL",1,"Lethbridge, Canada",199,"CUPBOARD SINNERS",6,Documentary,4792,"2005-08-18 05:32:32",2.99
12300,"2005-08-18 05:36:14","2005-08-25 00:20:14",7,540,"TYRONE ASHER",2,"Woodridge, Australia",706,"QUEEN LUKE",7,Drama,14549,"2005-08-18 05:36:14",6.99
12301,"2005-08-18 05:36:20","2005-08-23 03:15:20",5,317,"EDWARD BAUGH",1,"Lethbridge, Canada",498,"KILLER INNOCENT",8,Family,8602,"2005-08-18 05:36:20",2.99
12302,"2005-08-18 05:41:39","2005-08-22 06:02:39",4,514,"FRANKLIN TROUTMAN",1,"Lethbridge, Canada",167,"COMA HEAD",16,Travel,13852,"2005-08-18 05:41:39",4.99
12303,"2005-08-18 05:43:22","2005-08-27 08:54:22",9,245,"COURTNEY DAY",1,"Lethbridge, Canada",351,"GASLIGHT CRUSADE",11,Horror,6650,"2005-08-18 05:43:22",7.99
12304,"2005-08-18 05:44:29","2005-08-24 04:31:29",6,228,"ALLISON STANLEY",1,"Lethbridge, Canada",303,"FANTASY TROOPERS",1,Action,6156,"2005-08-18 05:44:29",0.99
12305,"2005-08-18 05:46:29","2005-08-22 11:14:29",4,534,"CHRISTIAN JUNG",2,"Woodridge, Australia",975,"WILLOW TRACY",8,Family,14390,"2005-08-18 05:46:29",2.99
12306,"2005-08-18 05:47:55","2005-08-21 01:56:55",3,541,"DARREN WINDHAM",2,"Woodridge, Australia",843,"STEEL SANTA",4,Classics,14566,"2005-08-18 05:47:55",4.99
12307,"2005-08-18 05:48:23","2005-08-26 02:32:23",8,187,"BRITTANY RILEY",2,"Woodridge, Australia",588,"MODEL FISH",3,Children,5094,"2005-08-18 05:48:23",8.99
12308,"2005-08-18 05:48:53","2005-08-22 09:03:53",4,569,"DAVE GARDINER",1,"Lethbridge, Canada",631,"NOVOCAINE FLIGHT",15,Sports,15251,"2005-08-18 05:48:53",0.99
12309,"2005-08-18 05:58:40","2005-08-20 02:20:40",2,9,"MARGARET MOORE",2,"Woodridge, Australia",166,"COLOR PHILADELPHIA",4,Classics,250,"2005-08-18 05:58:40",2.99
12310,"2005-08-18 06:02:34","2005-08-24 01:08:34",6,385,"PHILLIP HOLM",1,"Lethbridge, Canada",835,"SPY MILE",10,Games,10439,"2005-08-18 06:02:34",2.99
12311,"2005-08-18 06:07:00","2005-08-21 07:54:00",3,211,"STACEY MONTGOMERY",1,"Lethbridge, Canada",360,"GLASS DYING",1,Action,5742,"2005-08-18 06:07:00",0.99
12312,"2005-08-18 06:07:26","2005-08-21 02:07:26",3,185,"ROBERTA HARPER",2,"Woodridge, Australia",16,"ALLEY EVOLUTION",9,Foreign,5039,"2005-08-18 06:07:26",2.99
12313,"2005-08-18 06:07:31","2005-08-27 00:20:31",9,180,"STACY CUNNINGHAM",1,"Lethbridge, Canada",446,"HYSTERICAL GRAIL",15,Sports,4906,"2005-08-18 06:07:31",8.99
12314,"2005-08-18 06:10:02","2005-08-25 02:48:02",7,455,"JON WILES",2,"Woodridge, Australia",476,"JASON TRAP",8,Family,12299,"2005-08-18 06:10:02",4.99
12315,"2005-08-18 06:15:06","2005-08-24 07:45:06",6,579,"DARYL LARUE",1,"Lethbridge, Canada",438,"HUMAN GRAFFITI",10,Games,15526,"2005-08-18 06:15:06",5.99
12316,"2005-08-18 06:16:09","2005-08-27 05:54:09",9,94,"NORMA GONZALES",1,"Lethbridge, Canada",942,"VIETNAM SMOOCHY",7,Drama,2569,"2005-08-18 06:16:09",2.99
12317,"2005-08-18 06:17:06","2005-08-22 08:56:06",4,510,"BEN EASTER",2,"Woodridge, Australia",18,"ALTER VICTORY",2,Animation,13754,"2005-08-18 06:17:06",0.99
12318,"2005-08-18 06:21:56","2005-08-27 06:07:56",9,332,"STEPHEN QUALLS",2,"Woodridge, Australia",808,"SLING LUKE",4,Classics,8982,"2005-08-18 06:21:56",4.99
12319,"2005-08-18 06:26:45","2005-08-23 01:35:45",5,368,"HARRY ARCE",2,"Woodridge, Australia",223,"DESIRE ALIEN",2,Animation,9965,"2005-08-18 06:26:45",2.99
12320,"2005-08-18 06:26:51","2005-08-20 04:00:51",2,267,"MARGIE WADE",1,"Lethbridge, Canada",715,"RANGE MOONWALKER",8,Family,7235,"2005-08-18 06:26:51",4.99
12321,"2005-08-18 06:27:05","2005-08-24 02:26:05",6,274,"NAOMI JENNINGS",2,"Woodridge, Australia",114,"CAMELOT VACATION",14,Sci-Fi,7424,"2005-08-18 06:27:05",3.99
12322,"2005-08-18 06:35:28","2005-08-23 07:34:28",5,365,"BRUCE SCHWARZ",1,"Lethbridge, Canada",921,"UNCUT SUICIDES",12,Music,9876,"2005-08-18 06:35:28",2.99
12323,"2005-08-18 06:36:22","2005-08-26 11:36:22",8,336,"JOSHUA MARK",2,"Woodridge, Australia",893,"TITANS JERK",14,Sci-Fi,9088,"2005-08-18 06:36:22",8.99
12324,"2005-08-18 06:38:20","2005-08-20 02:28:20",2,221,"BESSIE MORRISON",2,"Woodridge, Australia",531,"LOSE INCH",9,Foreign,5996,"2005-08-18 06:38:20",0.99
12325,"2005-08-18 06:41:30","2005-08-26 02:49:30",8,404,"STANLEY SCROGGINS",1,"Lethbridge, Canada",402,"HARPER DYING",2,Animation,10931,"2005-08-18 06:41:30",5.99
12326,"2005-08-18 06:41:59","2005-08-19 10:16:59",1,114,"GRACE ELLIS",1,"Lethbridge, Canada",407,"HAWK CHILL",6,Documentary,3081,"2005-08-18 06:41:59",0.99
12327,"2005-08-18 06:43:22","2005-08-25 10:50:22",7,261,"DEANNA BYRD",1,"Lethbridge, Canada",529,"LONELY ELEPHANT",5,Comedy,7064,"2005-08-18 06:43:22",6.99
12328,"2005-08-18 06:43:56","2005-08-23 10:19:56",5,77,"JANE BENNETT",1,"Lethbridge, Canada",299,"FACTORY DRAGON",16,Travel,2109,"2005-08-18 06:43:56",1.99
12329,"2005-08-18 06:44:30","2005-08-25 04:05:30",7,397,"JIMMY SCHRADER",2,"Woodridge, Australia",687,"POCUS PULP",6,Documentary,10762,"2005-08-18 06:44:30",1.99
12330,"2005-08-18 06:46:33","2005-08-26 11:35:33",8,587,"SERGIO STANFIELD",1,"Lethbridge, Canada",199,"CUPBOARD SINNERS",6,Documentary,15730,"2005-08-18 06:46:33",6.99
12331,"2005-08-18 06:47:19","2005-08-25 05:51:19",7,483,"VERNON CHAPA",1,"Lethbridge, Canada",997,"YOUTH KICK",12,Music,13052,"2005-08-18 06:47:19",3.99
12332,"2005-08-18 06:51:05","2005-08-20 04:28:05",2,235,"JACKIE LYNCH",1,"Lethbridge, Canada",136,"CHAPLIN LICENSE",13,New,6338,"2005-08-18 06:51:05",2.99
12333,"2005-08-18 06:51:39","2005-08-21 01:44:39",3,18,"CAROL GARCIA",1,"Lethbridge, Canada",953,"WAIT CIDER",2,Animation,488,"2005-08-18 06:51:39",0.99
12334,"2005-08-18 06:52:36","2005-08-25 12:06:36",7,160,"ERIN DUNN",2,"Woodridge, Australia",576,"MIGHTY LUCK",6,Documentary,4364,"2005-08-18 06:52:36",2.99
12335,"2005-08-18 06:59:15","2005-08-20 06:47:15",2,150,"DANIELLE DANIELS",2,"Woodridge, Australia",609,"MUSCLE BRIGHT",16,Travel,4097,"2005-08-18 06:59:15",2.99
12336,"2005-08-18 06:59:41","2005-08-23 01:36:41",5,75,"TAMMY SANDERS",1,"Lethbridge, Canada",545,"MADNESS ATTACKS",9,Foreign,2054,"2005-08-18 06:59:41",1.99
12337,"2005-08-18 07:02:24","2005-08-20 10:11:24",2,117,"EDITH MCDONALD",2,"Woodridge, Australia",917,"TUXEDO MILE",15,Sports,3161,"2005-08-18 07:02:24",2.99
12338,"2005-08-18 07:04:24","2005-08-19 08:36:24",1,408,"MANUEL MURRELL",1,"Lethbridge, Canada",61,"BEAUTY GREASE",7,Drama,11052,"2005-08-18 07:04:24",4.99
12339,"2005-08-18 07:05:06","2005-08-19 02:27:06",1,370,"WAYNE TRUONG",2,"Woodridge, Australia",350,"GARDEN ISLAND",14,Sci-Fi,10012,"2005-08-18 07:05:06",4.99
12340,"2005-08-18 07:07:01","2005-08-20 05:06:01",2,239,"MINNIE ROMERO",1,"Lethbridge, Canada",778,"SECRETS PARADISE",8,Family,6468,"2005-08-18 07:07:01",4.99
12341,"2005-08-18 07:09:27","2005-08-21 03:44:27",3,154,"MICHELE GRANT",1,"Lethbridge, Canada",26,"ANNIE IDENTITY",14,Sci-Fi,4204,"2005-08-18 07:09:27",0.99
12342,"2005-08-18 07:12:46","2005-08-21 07:44:46",3,63,"ASHLEY RICHARDSON",2,"Woodridge, Australia",308,"FERRIS MOTHER",5,Comedy,1726,"2005-08-18 07:12:46",2.99
12343,"2005-08-18 07:15:13","2005-08-27 11:07:13",9,507,"EDGAR RHOADS",2,"Woodridge, Australia",99,"BRINGING HYSTERICAL",5,Comedy,13683,"2005-08-18 07:15:13",4.99
12344,"2005-08-18 07:15:19","2005-08-24 04:58:19",6,269,"CASSANDRA WALTERS",1,"Lethbridge, Canada",804,"SLEEPING SUSPECTS",11,Horror,7296,"2005-08-18 07:15:19",4.99
12345,"2005-08-18 07:16:58","2005-08-25 05:50:58",7,44,"MARIE TURNER",2,"Woodridge, Australia",513,"LEATHERNECKS DWARFS",16,Travel,1223,"2005-08-18 07:16:58",3.99
12346,"2005-08-18 07:17:55","2005-08-21 11:35:55",3,265,"JENNIE TERRY",1,"Lethbridge, Canada",267,"EAGLES PANKY",13,New,7175,"2005-08-18 07:17:55",4.99
12347,"2005-08-18 07:18:10","2005-08-19 05:49:10",1,454,"ALEX GRESHAM",2,"Woodridge, Australia",388,"GUNFIGHT MOON",5,Comedy,12270,"2005-08-18 07:18:10",0.99
12348,"2005-08-18 07:21:47","2005-08-25 04:41:47",7,186,"HOLLY FOX",1,"Lethbridge, Canada",96,"BREAKING HOME",13,New,5061,"2005-08-18 07:21:47",5.99
12349,"2005-08-18 07:23:42","2005-08-19 04:25:42",1,545,"JULIO NOLAND",1,"Lethbridge, Canada",912,"TROJAN TOMORROW",14,Sci-Fi,14654,"2005-08-18 07:23:42",2.99
12350,"2005-08-18 07:29:46","2005-08-21 12:50:46",3,172,"BERNICE WILLIS",2,"Woodridge, Australia",294,"EXPECATIONS NATURAL",16,Travel,4679,"2005-08-18 07:29:46",4.99
12351,"2005-08-18 07:32:12","2005-08-24 04:29:12",6,95,"PAULA BRYANT",1,"Lethbridge, Canada",500,"KISS GLORY",9,Foreign,2591,"2005-08-18 07:32:12",5.99
12353,"2005-08-18 07:33:08","2005-08-21 03:42:08",3,141,"DEBBIE REYES",2,"Woodridge, Australia",349,"GANGS PRIDE",2,Animation,3822,"2005-08-18 07:33:08",2.99
12354,"2005-08-18 07:34:07","2005-08-26 05:56:07",8,499,"MARC OUTLAW",2,"Woodridge, Australia",640,"OPUS ICE",9,Foreign,13455,"2005-08-18 07:34:07",7.99
12355,"2005-08-18 07:36:23","2005-08-20 08:59:23",2,452,"TOM MILNER",2,"Woodridge, Australia",894,"TOMATOES HELLFIGHTERS",16,Travel,12218,"2005-08-18 07:36:23",0.99
12356,"2005-08-18 07:37:05","2005-08-24 10:49:05",6,529,"ERIK GUILLEN",1,"Lethbridge, Canada",110,"CABIN FLASH",3,Children,14249,"2005-08-18 07:37:05",2.99
12357,"2005-08-18 07:40:52","2005-08-22 02:51:52",4,19,"RUTH MARTINEZ",2,"Woodridge, Australia",35,"ARACHNOPHOBIA ROLLERCOASTER",11,Horror,508,"2005-08-18 07:40:52",2.99
12358,"2005-08-18 07:41:43","2005-08-20 03:46:43",2,16,"SANDRA MARTIN",1,"Lethbridge, Canada",112,"CALENDAR GUNFIGHT",9,Foreign,441,"2005-08-18 07:41:43",4.99
12359,"2005-08-18 07:44:05","2005-08-19 02:26:05",1,28,"CYNTHIA YOUNG",1,"Lethbridge, Canada",907,"TRANSLATION SUMMER",7,Drama,775,"2005-08-18 07:44:05",0.99
12360,"2005-08-18 07:46:35","2005-08-26 12:01:35",8,123,"SHANNON FREEMAN",1,"Lethbridge, Canada",206,"DANCING FEVER",6,Documentary,3329,"2005-08-18 07:46:35",2.99
12361,"2005-08-18 07:47:31","2005-08-22 12:08:31",4,250,"JO FOWLER",1,"Lethbridge, Canada",311,"FICTION CHRISTMAS",9,Foreign,6751,"2005-08-18 07:47:31",0.99
12362,"2005-08-18 07:48:05","2005-08-20 05:16:05",2,367,"ADAM GOOCH",2,"Woodridge, Australia",688,"POLISH BROOKLYN",3,Children,9934,"2005-08-18 07:48:05",0.99
12363,"2005-08-18 07:52:49","2005-08-26 03:20:49",8,181,"ANA BRADLEY",2,"Woodridge, Australia",755,"SABRINA MIDNIGHT",3,Children,4937,"2005-08-18 07:52:49",7.99
12364,"2005-08-18 07:55:09","2005-08-19 05:29:09",1,84,"SARA PERRY",2,"Woodridge, Australia",745,"ROSES TREASURE",15,Sports,2297,"2005-08-18 07:55:09",4.99
12365,"2005-08-18 07:55:09","2005-08-24 05:42:09",6,303,"WILLIAM SATTERFIELD",2,"Woodridge, Australia",948,"VOICE PEACH",13,New,8238,"2005-08-18 07:55:09",0.99
12366,"2005-08-18 07:55:14","2005-08-22 06:12:14",4,115,"WENDY HARRISON",1,"Lethbridge, Canada",832,"SPLASH GUMP",8,Family,3116,"2005-08-18 07:55:14",0.99
12367,"2005-08-18 07:57:14","2005-08-27 07:07:14",9,7,"MARIA MILLER",2,"Woodridge, Australia",396,"HANGING DEEP",7,Drama,201,"2005-08-18 07:57:14",8.99
12368,"2005-08-18 07:57:38","2005-08-25 05:49:38",7,392,"SEAN DOUGLASS",2,"Woodridge, Australia",827,"SPICE SORORITY",7,Drama,10634,"2005-08-18 07:57:38",6.99
12369,"2005-08-18 07:57:43","2005-08-26 09:36:43",8,337,"JERRY JORDON",2,"Woodridge, Australia",107,"BUNCH MINDS",7,Drama,9118,"2005-08-18 07:57:43",6.99
12370,"2005-08-18 07:57:47","2005-08-22 11:32:47",4,503,"ANGEL BARCLAY",1,"Lethbridge, Canada",735,"ROBBERS JOON",3,Children,13565,"2005-08-18 07:57:47",2.99
12371,"2005-08-18 08:02:46","2005-08-19 02:50:46",1,451,"JIM REA",2,"Woodridge, Australia",135,"CHANCE RESURRECTION",15,Sports,12183,"2005-08-18 08:02:46",2.99
